JobTitle,Company,Location,Summary,Salary,PostDate,JobUrl
Support Engineer,Sift,"San Francisco, CA","Sift's Support Engineering team provides our customers with technical expertise and enablement throughout their entire life cycle with Sift, from integration…",,1 day ago,https://www.indeed.com/rc/clk?jk=a98b12a4e15005c8&fccid=03d46927b73885b0&vjs=3
Senior Software Engineer,IXL Learning,"San Mateo, CA","4+ years of experience in software engineering.
Build the back-end wiring, application logic, and UI for our products.
WHAT WE'RE LOOKING FOR.",,9 days ago,https://www.indeed.com/rc/clk?jk=d0eaafb4bee4201a&fccid=94036c5004c09ecc&vjs=3
Software Engineer (Distributed Systems),Kasten,"San Francisco, CA",Kasten by Veeam is tackling Day 2 data management challenges to help enterprises confidently run applications on Kubernetes.,,14 days ago,https://www.indeed.com/rc/clk?jk=c0c0892cf2b2a179&fccid=f56af1bb83de16e3&vjs=3
"Software Development Manager, Amazon Music Catalog",Amazon.com Services LLC,"San Francisco, CA","3+ years of software development experience using Java or C++.
Experience building and operating highly scalable software systems used in production.",,30+ days ago,https://www.indeed.com/rc/clk?jk=e87dd2e25bb68674&fccid=fe2d21eef233e94a&vjs=3
Lead Frontend Engineer - Product,Collective Health,"San Francisco, CA","Our Leads apply their technical expertise to ensure that we're building our products efficiently with an eye towards the future, and they guide product…",,30+ days ago,https://www.indeed.com/rc/clk?jk=135582e48aa689df&fccid=2ae98fa5cb3d52c1&vjs=3
Intern — Communications/DSP Engineer (Fall 2021),Astranis,"San Francisco, CA","Experience with software defined radios.
Familiar with software development (some experience writing software for DSP, MCU, and/or FPGA, experience in one or…",,Active 4 days ago,https://www.indeed.com/company/Astranis/jobs/Intern-Communication-Dsp-Engineer-bfb5c112d09eb960?fccid=bc11c7f77a065fb8&vjs=3
"Senior Software Engineer, AstraOS",Astra,"Alameda, CA","5+ years of building web-scale software systems.
On day 1, you will be hands-on designing, writing, testing, deploying, and running our full-stack software…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5bf12c73c2bf0fee&fccid=1582c3f35b1b3040&vjs=3
Senior Software Engineer - Multimedia Management,Bloomberg,"San Francisco, CA","Evaluate, design and support robust software requiring minimal maintenance.
The Media Management team’s digital asset management system supports the global…",,10 days ago,https://www.indeed.com/rc/clk?jk=ce6fb450ac6be586&fccid=f770da67b3b51c62&vjs=3
"Staff Software Engineer, Maps",Uber,"San Francisco, CA","They are passionate and pragmatic technologists who are able to design scalable systems while delivering efficient code.
Strong product focus and acumen.",,30+ days ago,https://www.indeed.com/rc/clk?jk=b75c15f0935e9203&fccid=f766f8bfbc3effb7&vjs=3
Lead Software Engineer,Zignal Labs,"San Francisco, CA","Our Full Stack engineering team is looking for a Lead Software Engineer with experience working in large, data-heavy web applications, built in Javascript and…",,11 days ago,https://www.indeed.com/rc/clk?jk=c468b9c972d33ed5&fccid=bcd185c836572b52&vjs=3
iOS Engineer,Loom,"San Francisco, CA","Work closely with our design team to create best-in-class video recording and playback experiences.
Independently own implementation of end-to-end improvements…",,30+ days ago,https://www.indeed.com/rc/clk?jk=f187aa16b3ffc1aa&fccid=c0c25adf1bc2980b&vjs=3
"Software Engineer, Academic Product",Benchling,"San Francisco, CA","Have 4+ years of experience in software engineering.
Benchling's intuitive, user-friendly platform ensures that academic science isn't held back by outdated and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=19bbbf18e33d8a33&fccid=1689dcf5e32857b8&vjs=3
Software Engineer (Full Stack),Quantcast,"San Francisco, CA","Bachelor's or Master’s degree in Computer Science or a related field and 2+ years of software development experience.
Expertise in programming with Java.",,17 days ago,https://www.indeed.com/rc/clk?jk=90ca154d0b704206&fccid=ae804d7135a7b480&vjs=3
"Senior Software Engineer, Backend",Metromile,"San Francisco, CA","As an insurtech powered by data science and customer-centric design, we're building a community of drivers who come for the savings and stay for the experience.",,16 days ago,https://www.indeed.com/rc/clk?jk=af19669792444455&fccid=192cb1e14805b37a&vjs=3
Embedded Software Engineer,Facebook,"Burlingame, CA","Facebook Reality Labs team is seeking Embedded Software Engineers with strong design and build skills, experience with low-level systems software and device…",,22 days ago,https://www.indeed.com/rc/clk?jk=8931fe0c5b56cdd2&fccid=1639254ea84748b5&vjs=3
"Machine Learning Engineer, 5+ Years Experience - San Francisco",Snapchat,"San Francisco, CA","Evaluate the technical tradeoffs of every decision.
Perform code reviews and ensure exceptional code quality.
Background working with both internal and external…",,29 days ago,https://www.indeed.com/rc/clk?jk=0eb042b81030ab95&fccid=f368300325e8e8bc&vjs=3
Software Dev Eng in Test (SDET) Development with OEM (Multi-year contract),Volkswagen Group of America,"Belmont, CA","Travel is estimated to be 5-10%.
Online Services IT Testing responsibility.
Quality Assurance of Online Services.
Experience implementing internal SW tools.",,30+ days ago,https://www.indeed.com/rc/clk?jk=56458e5194a76c2c&fccid=f59b3329de972ea8&vjs=3
Software Engineer - Mobile Back End,CrowdRise,"Redwood City, CA","Developing with backend frameworks like Django, Laravel, or Ruby on Rails.
Design, build, and maintain APIs, services, and systems across GoFundMe.",,23 days ago,https://www.indeed.com/rc/clk?jk=019f3139c62b79ad&fccid=8667d7fc933b825d&vjs=3
"Senior Software Engineer, JavaScript/Node.js",Video.io,"San Francisco, CA","Good understanding of software development principles, capabilities and scalability.
Design, implement and architect the functionality of our web SDK and Node…",,9 days ago,https://www.indeed.com/rc/clk?jk=43e4a461c022c523&fccid=2c80a153d73e109d&vjs=3
Python/NoSQL Developer,Nava,"San Mateo, CA","Understanding the BRD, Source to target mapping, architecture, and data model to come up with design approach for data integration.
Temporarily due to COVID-19.",,Active 3 days ago,https://www.indeed.com/company/Nava/jobs/Python-Nosql-Developer-a37d85858759345f?fccid=f7bb51dd91332c14&vjs=3
Software Engineer II - Eats Membership,Uber,"San Francisco, CA","You will lead projects and drive cross-team collaboration with engineers across various product teams, including UberEats, Rides, FinTech, etc.",,24 days ago,https://www.indeed.com/rc/clk?jk=d4d4e1d3e9f0b1fc&fccid=f766f8bfbc3effb7&vjs=3
Full Stack Engineer,Allness Inc,"San Francisco, CA","Java script: 1 year (Preferred).
We have partnered with a large software company in the San Francisco, CA area to provide them with a Full Stack Engineer.",,2 days ago,https://www.indeed.com/company/Allness-Inc/jobs/Full-Stack-Engineer-9371500fa16585a7?fccid=3291a77a18b98f31&vjs=3
Java Microservices Developer,PK,"Walnut Creek, CA","Experience with all phases of software development life cycle.
Maintain and improve usability, stability, and performance of existing software stacks and tools.",,4 days ago,https://www.indeed.com/rc/clk?jk=8c79d37534eeaa2b&fccid=f031515c17652ecd&vjs=3
"Senior Software Engineer, Backend",Brightwheel,"San Francisco, CA","Write high-quality code that impacts small business owners, teachers, parents, and children every day.
Lead the back-end portion of projects from concept to…",,8 days ago,https://www.indeed.com/company/brightwheel/jobs/Senior-Software-Engineer-abf1f4cfece89ed0?fccid=02b926b6f9ec40fd&vjs=3
Associate Pneumatics and Controls Engineer,Sunfolding,"San Francisco, CA",The programs you will be involved in will be fast paced and will be a mix of independent and collaborative work; including cross-functional tasks such as the…,,30+ days ago,https://www.indeed.com/rc/clk?jk=6caf17c0356a30fc&fccid=c71815894435789d&vjs=3
"Senior Software Engineer, Backend","Take-Two Interactive Software, Inc.","San Francisco, CA","Our Private Division label publishes Kerbal Space Program and will publish upcoming titles with Obsidian Entertainment, Panache Digital Games and more.",,9 days ago,https://www.indeed.com/rc/clk?jk=6b466b9851cc43d7&fccid=2dda8667d8de78d8&vjs=3
"Software Senior Engineer - Remote, US",Dell Technologies,"San Francisco Bay Area, CA","Drive the software development process towards quality-centric methodologies and improved customer experience.
Actively mentor and train teammates.",,28 days ago,https://www.indeed.com/rc/clk?jk=cf699f5d88828bb8&fccid=dd09fe3b43125016&vjs=3
"Senior Software Engineer, Software Supply Chain Security",Square,"San Francisco, CA","Build systems that secure the entirety of Square's software supply chain.
6+ years of industry experience as a programer, developer, SWE, or similar job roles.",,27 days ago,https://www.indeed.com/rc/clk?jk=e37b5b71b6d6c93f&fccid=09abad886b83c501&vjs=3
Mobile UI developer (NO C2C!),Braintrust,"San Francisco, CA","We've been onboarding some big clients and specifically need a Mobile UI developer for our client.
JOB TYPE: Freelance, Contract Position - No agencies (See…",,5 days ago,https://www.indeed.com/rc/clk?jk=cdbe1f5a1ae6b58c&fccid=cffd065f9ff9e672&vjs=3
Full Stack Developer,Brisa Max Holdings,"San Francisco, CA",The full stack data analyst will be responsible for working on a variety of big data problems that range across a diverse line of business units.,,21 days ago,https://www.indeed.com/company/Skylar-Capital/jobs/Full-Stack-Developer-609964d11875ba76?fccid=4f371a7ae84e8630&vjs=3
Mobile Engineer,Empower Retirement,"San Francisco, CA","Develop rich, interactive customer experiences for deployment on iOS and Android devices.
Utilize data visualizations to implement real-time financial…",,30+ days ago,https://www.indeed.com/rc/clk?jk=02423ff3b58d672f&fccid=796b5a2c2fc5984d&vjs=3
Software Engineer API (no C2C!),Braintrust,"San Francisco, CA","5+ years of RECENT professional software Java development experience.
JOB TYPE: Freelance, Contract Position - No agencies (See notes below).",,10 days ago,https://www.indeed.com/rc/clk?jk=03307a5f650565fc&fccid=cffd065f9ff9e672&vjs=3
"Software Engineer, Customer Engineering",Benchling,"San Francisco, CA","Build software with a product-first approach.
Have experience or a background in software engineering in the life sciences field.",,30+ days ago,https://www.indeed.com/rc/clk?jk=15f2922401e27e2a&fccid=1689dcf5e32857b8&vjs=3
"Full-stack Software Engineer, Forward Deployed",Forethought,"San Francisco, CA","As an early member of the team, you will work cross-functionally with our design, product, and back end teams to build beautiful and elegant products out of…",,11 days ago,https://www.indeed.com/rc/clk?jk=867d27b895c06f93&fccid=c7cff1dec8c0c7cd&vjs=3
Software Engineer II – Price Engine,Gap Inc.,"San Francisco, CA",Bachelor's degree in computer science or equivalent experience and 5+ years professional Java software development experience.,,30+ days ago,https://www.indeed.com/rc/clk?jk=b918bf979455f553&fccid=76644a33987f2488&vjs=3
Lead Senior Software Engineer with DevOps Experience,GoGoGrandparent,"San Francisco, CA","Manage developers and perform code reviews.
We use time tracking software with remote employees.
Design, develop, test, deploy, maintain and improve our…",,30+ days ago,https://www.indeed.com/rc/clk?jk=f0445ad08610c74a&fccid=34c4fba55ec26699&vjs=3
Software Development Engineer in Test,CipherTrace,"San Francisco Bay Area, CA","The ideal candidate is an experienced software development engineer in test.
Your mission will be to become an expert on the operation and testing of a…",,30+ days ago,https://www.indeed.com/rc/clk?jk=b5fa2fafe21f30fb&fccid=ca2ff5a2edb4a3f1&vjs=3
Sr. iOS Healthcare App Developer,Johnson Service Group Inc.,"Oakland, CA","The successful candidate will be an integral member of a larger product develop group that works in all digital technologies (mobile, watch, desktop and cloud).",,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6dl-DYSz0LSGJzJxQNYszf1i8hgirP1dhT7TFrgG1eYqweTqbLvJpB4u-xUstn7Wp86CJOsoXuzrNUnhcbOHVlIlvOOfRF-_YVk9VA8SvPhNw-pSv-ZkyUemI8AFAm-wJtLppBsbgIXw2NDDvemlX3CtJOn2ePHoSn1mo6Om6b8eJRL4BtUbCG3anhk_OH6Fu4_VJfcuITRFN6VLVOcKpwUzIbEeXLJGDZqK6MmqZbnIOANHJZZaeupLSOIKii8-ASgeeso75ARIvAu2-IQ5NYX3Bo4qhEHAVu4uUVli-1036zZugnIzJyq0TpLWwUQtw3T6bL3TUqrJy3D60DYfneOq-OlnfqfY2ZeXG2GU-Lz9PlNoOsKqbzV1f0QjdwOR-drvNTfXpTYv_ALFMHOhPfSEVb6aJnljGoOdM8ehSuQ78NLRu6TSARSVTDOnSWKGVlPgPXeWeZhFXWme4EPZSiVNEobQXFosfWI5Z6ypkgA==&p=7&fvj=0&vjs=3
Programmer Analyst II,Northern California Institute for Research and Edu...,"San Francisco, CA","Knowledge of secure software development.
Demonstrated ability to follow software specifications.
Performs data analysis and tests / debugs software.",,Today,https://www.indeed.com/company/Northern-California-Institute-for-Research-and-Education/jobs/Programmer-Analyst-38f8a8b1cd2896e8?fccid=e7e55493c73cc07d&vjs=3
"Software Engineer, Vocabulary.com",IXL Learning,"San Mateo, CA","2+ years of experience in software engineering.
Build the back-end wiring, application logic, and UI for our products.
WHAT WE'RE LOOKING FOR.",,23 days ago,https://www.indeed.com/rc/clk?jk=7789b2a46792cea5&fccid=94036c5004c09ecc&vjs=3
Lead Frontend Engineer,Treasure Technologies,"San Francisco, CA","Focus on software quality and put a high priority on maintaining high standards within a team.
Mentor and guide developers, and drive and participate in code…",,30+ days ago,https://www.indeed.com/rc/clk?jk=7b93df52558c1768&fccid=67af5d3df05db90c&vjs=3
Senior Software Engineer,LT Technology Services,"San Francisco, CA","Firmware development on MCU STM32H750 and STM32F446 .
Strong knowledge in C language.
Strong Python development skills for writing test scripts.",,8 days ago,https://www.indeed.com/rc/clk?jk=2b81e283ffba345c&fccid=4ed03476a1620afb&vjs=3
Staff Machine Learning Engineer (Remote),Carbon Health,"San Francisco, CA","7+ years of software engineering pushing production-level code, with experience in ML, data science, big data analytics, statistics, or operations research.",,8 days ago,https://www.indeed.com/rc/clk?jk=578b4316f4ebfaed&fccid=103281899e4aa0b2&vjs=3
Software Engineer - Business Intelligence Team,Uber,"San Francisco, CA","2+ years of experience with software design and shipping code for production systems.
It's an incredible opportunity to make a huge impact at the ground level,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=4c1cfda31af511be&fccid=f766f8bfbc3effb7&vjs=3
